,predictions,name,GW,team,value,position,opponent_team
2694,2.4,Willian Borges Da Silva,8,Arsenal,78,MID,2
2695,2.37,Grady Diangana,8,West Brom,55,MID,17
2696,2.36,Oriol Romeu Vidal,8,Southampton,45,MID,14
2697,2.34,Declan Rice,8,West Ham,48,MID,8
2698,2.31,Xherdan Shaqiri,8,Liverpool,64,MID,12
2699,2.29,André-Frank Zambo Anguissa,8,Fulham,45,MID,19
2700,2.28,Matheus Pereira,8,West Brom,59,MID,17
2701,2.28,Bernardo Mota Veiga de Carvalho e Silva,8,Man City,74,MID,11
2702,2.26,Pierre-Emile Højbjerg,8,Spurs,49,MID,18
2703,2.25,Thomas Partey,8,Arsenal,50,MID,2
2704,2.22,Nathan Redmond,8,Southampton,64,MID,14
2705,2.18,Lucas Rodrigues Moura da Silva,8,Spurs,68,MID,18
2706,2.17,Georginio Wijnaldum,8,Liverpool,53,MID,12
2707,2.14,Moussa Sissoko,8,Spurs,48,MID,18
2708,2.12,James McCarthy,8,Crystal Palace,45,MID,10
2709,2.12,Josh Brownhill,8,Burnley,50,MID,3
2710,2.11,Miguel Almirón,8,Newcastle,57,MID,16
2711,2.09,Mohamed Naser El Sayed Elneny,8,Arsenal,44,MID,2
2712,2.09,Dwight McNeil,8,Burnley,58,MID,3
2713,2.08,Allan Saint-Maximin,8,Newcastle,53,MID,16
2714,2.08,Mason Greenwood,8,Man Utd,72,MID,7
2715,2.07,Paul Pogba,8,Man Utd,78,MID,7
2716,2.06,Manuel Lanzini,8,West Ham,64,MID,8
2717,2.05,Conor Gallagher,8,West Brom,55,MID,17
2718,2.02,Alexis Mac Allister,8,Brighton,53,MID,4
2719,2.02,Fabian Delph,8,Everton,49,MID,13
2720,1.99,Wilfred Ndidi,8,Leicester,48,MID,20
2721,1.98,Scott McTominay,8,Man Utd,49,MID,7
2722,1.97,Leander Dendoncker,8,Wolves,49,MID,9
2723,1.96,Matty James,8,Leicester,43,MID,20
2724,1.96,Jeff Hendrick,8,Newcastle,49,MID,16
2725,1.96,Adrien Silva,8,Leicester,44,MID,20
2726,1.95,Mateo Kovacic,8,Chelsea,53,MID,15
2727,1.92,Brandon Pierrick,8,Crystal Palace,44,MID,10
2728,1.92,Max Meyer,8,Crystal Palace,48,MID,10
2729,1.92,Billy Gilmour,8,Chelsea,44,MID,15
2730,1.92,Demarai Gray,8,Leicester,53,MID,20
2731,1.9,Hamza Choudhury,8,Leicester,48,MID,20
2732,1.88,Andriy Yarmolenko,8,West Ham,57,MID,8
2733,1.81,Filip Krovinovic,8,West Brom,50,MID,17
2734,1.73,Frederico Rodrigues de Paula Santos,8,Man Utd,53,MID,7
2735,1.72,Harry Winks,8,Spurs,53,MID,18
2736,1.72,Juan Mata,8,Man Utd,59,MID,7
2737,1.71,Steven Bergwijn,8,Spurs,71,MID,18
2738,1.69,Jamie Shackleton,8,Leeds,48,MID,6
2739,1.69,Curtis Jones,8,Liverpool,44,MID,12
2740,1.69,John Lundstram,8,Sheffield Utd,52,MID,5
2741,1.65,Adama Traoré,8,Wolves,63,MID,9
2742,1.65,Pablo Hernández Domínguez,8,Leeds,58,MID,6
2743,1.64,Ryan Fraser,8,Newcastle,57,MID,16
2744,1.62,Jake Livermore,8,West Brom,48,MID,17
2745,1.61,Mario Lemina,8,Fulham,45,MID,19
2746,1.6,Bertrand Traoré,8,Aston Villa,59,MID,1
2747,1.6,Ben Osborn,8,Sheffield Utd,49,MID,5
2748,1.59,Daniel Ceballos Fernández,8,Arsenal,49,MID,2
2749,1.59,Mark Noble,8,West Ham,47,MID,8
2750,1.58,Bamidele Alli,8,Spurs,75,MID,18
2751,1.58,Harrison Reed,8,Fulham,45,MID,19
2752,1.57,Ibrahima Diallo,8,Southampton,45,MID,14
2753,1.56,William Smallbone,8,Southampton,45,MID,14
2754,1.56,James McArthur,8,Crystal Palace,53,MID,10
2755,1.55,Daniel James,8,Man Utd,63,MID,7
2756,1.55,Felipe Anderson Pereira Gomes,8,West Ham,61,MID,8
2757,1.55,Nathan Tella,8,Southampton,44,MID,14
2758,1.55,Anthony Gordon,8,Everton,44,MID,13
2759,1.54,Moussa Djenepo,8,Southampton,54,MID,14
2760,1.54,Josh Sims,8,Southampton,44,MID,14
2761,1.54,Tom Davies,8,Everton,53,MID,13
2762,1.54,Jack Wilshere,8,West Ham,49,MID,8
2763,1.53,Oliver Skipp,8,Spurs,44,MID,18
2764,1.53,Sofiane Boufal,8,Southampton,54,MID,14
2765,1.53,Jean-Philippe Gbamin,8,Everton,50,MID,13
2766,1.53,Gedson Carvalho Fernandes,8,Spurs,48,MID,18
2767,1.49,Dale Stephens,8,Burnley,44,MID,3
2768,1.47,Fabio Henrique Tavares,8,Liverpool,54,MID,12
2769,1.47,Nicolas Pépé,8,Arsenal,77,MID,2
2770,1.47,Robert Snodgrass,8,West Ham,58,MID,8
2771,1.46,Matt Phillips,8,West Brom,51,MID,17
2772,1.43,Ian Carlo Poveda-Ocampo,8,Leeds,44,MID,6
2773,1.41,Ilkay Gündogan,8,Man City,54,MID,11
2774,1.41,Johann Berg Gudmundsson,8,Burnley,54,MID,3
2775,1.4,Nemanja Matic,8,Man Utd,49,MID,7
2776,1.4,Granit Xhaka,8,Arsenal,53,MID,2
2777,1.37,Donny van de Beek,8,Man Utd,68,MID,7
2778,1.36,Romaine Sawyers,8,West Brom,48,MID,17
2779,1.29,Steven Alzate,8,Brighton,45,MID,4
2780,1.28,Robbie Brady,8,Burnley,50,MID,3
2781,1.26,Ruben Loftus-Cheek,8,Fulham,59,MID,19
2782,1.25,Aaron Mooy,8,Brighton,50,MID,4
2783,1.25,Jayson Molumby,8,Brighton,45,MID,4
2784,1.25,Davy Pröpper,8,Brighton,48,MID,4
2785,1.25,José Izquierdo,8,Brighton,55,MID,4
2786,1.25,Alireza Jahanbakhsh,8,Brighton,54,MID,4
2787,1.23,Tyler Roberts,8,Leeds,49,MID,6
2788,1.23,Thiago Alcántara do Nascimento,8,Liverpool,59,MID,12
2789,1.2,João Filipe Iria Santos Moutinho,8,Wolves,53,MID,9
2790,1.14,Jonjo Shelvey,8,Newcastle,53,MID,16
2791,1.12,James Milner,8,Liverpool,53,MID,12
2792,1.12,Mesut Özil,8,Arsenal,68,MID,2
2793,1.12,Oliver Norwood,8,Sheffield Utd,47,MID,5
2794,1.11,Conor Hourihane,8,Aston Villa,60,MID,1
2795,1.11,Naby Keita,8,Liverpool,52,MID,12
2796,1.11,Kyle Edwards,8,West Brom,48,MID,17
2797,1.11,Marvelous Nakamba,8,Aston Villa,44,MID,1
2798,1.11,Takumi Minamino,8,Liverpool,61,MID,12
2799,1.1,Anwar El Ghazi,8,Aston Villa,58,MID,1
2800,1.1,Jacob Ramsey,8,Aston Villa,45,MID,1
2801,1.1,Harvey Elliott,8,Liverpool,44,MID,12
2802,1.1,Tommy Doyle,8,Man City,44,MID,11
2803,1.1,Gabriel Teodoro Martinelli Silva,8,Arsenal,49,MID,2
2804,1.1,Reiss Nelson,8,Arsenal,52,MID,2
2805,1.1,Henri Lansbury,8,Aston Villa,44,MID,1
2806,1.1,Joseph Willock,8,Arsenal,48,MID,2
2807,1.1,José Ignacio Peleteiro Romallo,8,Aston Villa,59,MID,1
2808,1.1,Harry Wilson,8,Liverpool,51,MID,12
2809,1.1,Cole Palmer,8,Man City,45,MID,11
2810,1.1,Alex Oxlade-Chamberlain,8,Liverpool,64,MID,12
2811,1.1,Adrián Bernabé,8,Man City,45,MID,11
2812,1.1,Emile Smith Rowe,8,Arsenal,44,MID,2
2813,1.1,Lucas Torreira,8,Arsenal,47,MID,2
2814,1.1,Matteo Guendouzi,8,Arsenal,47,MID,2
2815,1.09,Ivan Ricardo Neves Abreu Cavaleiro,8,Fulham,53,MID,19
2816,1.09,Aboubakar Kamara,8,Fulham,48,MID,19
2817,1.06,Jack Cork,8,Burnley,50,MID,3
2818,1.06,Mace Goodridge,8,Burnley,45,MID,3
2819,1.06,Isaac Hayden,8,Newcastle,48,MID,16
2820,1.06,Josh Benson,8,Burnley,45,MID,3
2821,1.06,Oliver Burke,8,Sheffield Utd,44,MID,5
2822,1.05,Rekeem Harper,8,West Brom,44,MID,17
2823,1.04,Kamil Grosicki,8,West Brom,53,MID,17
2824,1.04,Jean Michaël Seri,8,Fulham,47,MID,19
2825,1.04,Jesse Lingard,8,Man Utd,59,MID,7
2826,1.04,James Garner,8,Man Utd,44,MID,7
2827,1.04,Matt Ritchie,8,Newcastle,49,MID,16
2828,1.04,Christian Atsu,8,Newcastle,53,MID,16
2829,1.04,Raphael Dias Belloli,8,Leeds,55,MID,6
2830,1.04,Matthew Longstaff,8,Newcastle,49,MID,16
2831,1.04,Neeskens Kebano,8,Fulham,48,MID,19
2832,1.04,Andreas Pereira,8,Man Utd,48,MID,7
2833,1.04,Jonathan Leko,8,West Brom,45,MID,17
2834,1.04,Anthony Knockaert,8,Fulham,51,MID,19
2835,1.04,Kevin McDonald,8,Fulham,47,MID,19
2836,1.04,Tahith Chong,8,Man Utd,45,MID,7
2837,1.04,Facundo Pellistri,8,Man Utd,54,MID,7
2838,1.04,Sam Field,8,West Brom,48,MID,17
2839,1.04,Rolando Aarons,8,Newcastle,48,MID,16
2840,1.04,Stefan Johansen,8,Fulham,48,MID,19
2841,1.04,Josh Onomah,8,Fulham,47,MID,19
2842,1.03,Jordan Stevens,8,Leeds,44,MID,6
2843,1.03,Bruno André Cavaco Jordao,8,Wolves,44,MID,9
2844,1.03,Jay-Roy Grot,8,Leeds,48,MID,6
2845,1.03,John Fleck,8,Sheffield Utd,57,MID,5
2846,1.03,Vitor Ferreira,8,Wolves,48,MID,9
2847,1.02,Mateusz Bogusz,8,Leeds,44,MID,6
2848,1.02,Luke Freeman,8,Sheffield Utd,50,MID,5
2849,1.02,Adam Forshaw,8,Leeds,48,MID,6
2850,1.02,Owen Otasowie,8,Wolves,45,MID,9
2851,1.02,Meritan Shabani,8,Wolves,45,MID,9
2852,1.02,Morgan Gibbs-White,8,Wolves,49,MID,9
2853,1.01,Kalvin Phillips,8,Leeds,49,MID,6
2854,,Jack Jenkins,8,Leeds,45,MID,6
2855,,Saïd Benrahma,8,West Ham,60,MID,8
2856,6.74,Dominic Calvert-Lewin,8,Everton,77,FWD,13
2857,6.3,Timo Werner,8,Chelsea,94,FWD,15
2858,6.13,Harry Kane,8,Spurs,110,FWD,18
2859,5.18,Jamie Vardy,8,Leicester,100,FWD,20
2860,5.04,Che Adams,8,Southampton,58,FWD,14
2861,4.98,Danny Ings,8,Southampton,84,FWD,14
2862,4.63,Callum Wilson,8,Newcastle,66,FWD,16
2863,4.09,Michy Batshuayi,8,Crystal Palace,58,FWD,10
2864,3.89,Ollie Watkins,8,Aston Villa,60,FWD,1
2865,3.84,Tammy Abraham,8,Chelsea,72,FWD,15
2866,3.59,Raúl Jiménez,8,Wolves,85,FWD,9
2867,3.56,Patrick Bamford,8,Leeds,60,FWD,6
2868,3.45,Aleksandar Mitrović,8,Fulham,58,FWD,19
2869,3.42,Alexandre Lacazette,8,Arsenal,84,FWD,2
2870,3.29,Roberto Firmino,8,Liverpool,92,FWD,12
2871,3.08,Ashley Barnes,8,Burnley,60,FWD,3
2872,2.88,Sébastien Haller,8,West Ham,61,FWD,8
2873,2.87,Chris Wood,8,Burnley,63,FWD,3
2874,2.85,Bobby Decordova-Reid,8,Fulham,53,FWD,19
2875,2.73,Karlan Grant,8,West Brom,60,FWD,17
2876,2.37,Michail Antonio,8,West Ham,62,FWD,8
2877,2.3,Jordan Ayew,8,Crystal Palace,57,FWD,10
2878,2.29,Oliver McBurnie,8,Sheffield Utd,57,FWD,5
2879,2.29,Neal Maupay,8,Brighton,65,FWD,4
2880,2.26,Rhian Brewster,8,Sheffield Utd,45,FWD,5
2881,2.25,Cenk Tosun,8,Everton,60,FWD,13
2882,2.2,Olivier Giroud,8,Chelsea,67,FWD,15
2883,2.1,Christian Benteke,8,Crystal Palace,55,FWD,10
2884,2.0,Connor Wickham,8,Crystal Palace,45,FWD,10
2885,1.9,Islam Slimani,8,Leicester,50,FWD,20
2886,1.9,Jay Rodriguez,8,Burnley,58,FWD,3
2887,1.88,Shane Long,8,Southampton,52,FWD,14
2888,1.76,Richarlison de Andrade,8,Everton,78,FWD,13
2889,1.75,Michael Obafemi,8,Southampton,47,FWD,14
2890,1.72,Moise Kean,8,Everton,58,FWD,13
2891,1.71,Carlos Vinicius Alves Morais,8,Spurs,70,FWD,18
2892,1.71,Jordan Hugill,8,West Ham,55,FWD,8
2893,1.71,Albian Ajeti,8,West Ham,55,FWD,8
2894,1.59,Callum Robinson,8,West Brom,55,FWD,17
2895,1.59,Kelechi Iheanacho,8,Leicester,57,FWD,20
2896,1.49,Keinan Davis,8,Aston Villa,43,FWD,1
2897,1.45,Glenn Murray,8,Brighton,48,FWD,4
2898,1.45,Florin Andone,8,Brighton,48,FWD,4
2899,1.45,Andi Zeqiri,8,Brighton,50,FWD,4
2900,1.41,Edward Nketiah,8,Arsenal,56,FWD,2
2901,1.34,Aaron Connolly,8,Brighton,54,FWD,4
2902,1.22,Liam Delap,8,Man City,44,FWD,11
2903,1.22,Indiana Vassilev,8,Aston Villa,44,FWD,1
2904,1.21,Divock Origi,8,Liverpool,52,FWD,12
2905,1.21,Gabriel Fernando de Jesus,8,Man City,93,FWD,11
2906,1.21,Sergio Agüero,8,Man City,103,FWD,11
2907,1.19,Mbwana Samatta,8,Aston Villa,59,FWD,1
2908,1.19,Wesley Moraes,8,Aston Villa,60,FWD,1
2909,1.13,Rodrigo Moreno,8,Leeds,58,FWD,6
2910,1.03,Edinson Cavani,8,Man Utd,80,FWD,7
2911,1.02,Matej Vydra,8,Burnley,49,FWD,3
2912,0.93,David McGoldrick,8,Sheffield Utd,53,FWD,5
2913,0.92,Anthony Martial,8,Man Utd,87,FWD,7
2914,0.92,Andy Carroll,8,Newcastle,53,FWD,16
2915,0.88,Joelinton Cássio Apolinário de Lira,8,Newcastle,57,FWD,16
2916,0.85,Billy Sharp,8,Sheffield Utd,57,FWD,5
2917,0.84,Charlie Austin,8,West Brom,51,FWD,17
2918,0.84,Hal Robson-Kanu,8,West Brom,52,FWD,17
2919,0.84,Kenneth Zohore,8,West Brom,49,FWD,17
2920,0.84,Yoshinori Muto,8,Newcastle,48,FWD,16
2921,0.84,Dwight Gayle,8,Newcastle,59,FWD,16
2922,0.84,Odion Ighalo,8,Man Utd,62,FWD,7
2923,0.77,Fabio Silva,8,Wolves,52,FWD,9
2924,0.76,Leonardo Campana,8,Wolves,49,FWD,9
2925,0.76,Lys Mousset,8,Sheffield Utd,58,FWD,5
2926,0.76,Léo Bonatini,8,Wolves,49,FWD,9
2927,,Danny Welbeck,8,Brighton,55,FWD,4
2928,,Max Thompson,8,Burnley,45,FWD,3
2929,,Daniel N'Lundulu,8,Southampton,45,FWD,14
2930,,Ellis Simms,8,Everton,45,FWD,13
2931,,Lewis Richardson,8,Burnley,45,FWD,3
2932,3.94,Emiliano Martínez,9,Aston Villa,48,GK,3
2933,3.56,Alex McCarthy,9,Southampton,45,GK,20
2934,3.54,Bernd Leno,9,Arsenal,50,GK,10
2935,3.51,Edouard Mendy,9,Chelsea,51,GK,14
2936,3.38,Lukasz Fabianski,9,West Ham,50,GK,15
2937,3.3,Vicente Guaita,9,Crystal Palace,50,GK,4
2938,3.22,Rui Pedro dos Santos Patrício,9,Wolves,55,GK,16
2939,3.15,Ederson Santana de Moraes,9,Man City,60,GK,17
2940,3.15,Kasper Schmeichel,9,Leicester,55,GK,11
2941,2.99,Jordan Pickford,9,Everton,50,GK,8
2942,2.98,Nick Pope,9,Burnley,54,GK,6
2943,2.97,Hugo Lloris,9,Spurs,55,GK,12
2944,2.82,Sam Johnstone,9,West Brom,45,GK,13
2945,2.76,David de Gea,9,Man Utd,54,GK,18
2946,2.75,Mathew Ryan,9,Brighton,45,GK,2
2947,2.68,Alisson Ramses Becker,9,Liverpool,59,GK,9
2948,2.63,Karl Darlow,9,Newcastle,50,GK,5
2949,2.55,Aaron Ramsdale,9,Sheffield Utd,49,GK,19
2950,2.43,Alphonse Areola,9,Fulham,45,GK,7
2951,2.27,Illan Meslier,9,Leeds,45,GK,1
2952,1.53,Robin Olsen,9,Everton,45,GK,8
2953,1.39,Kepa Arrizabalaga,9,Chelsea,48,GK,14
2954,0.89,Adrián San Miguel del Castillo,9,Liverpool,44,GK,9
2955,5.12,Benjamin Chilwell,9,Chelsea,59,DEF,14
2956,5.0,Reece James,9,Chelsea,50,DEF,14
2957,4.95,Vladimir Coufal,9,West Ham,45,DEF,15
2958,4.69,Scott Dann,9,Crystal Palace,44,DEF,4
2959,4.65,Thiago Thiago,9,Chelsea,55,DEF,14
2960,4.59,James Justin,9,Leicester,48,DEF,11
2961,4.41,Aaron Cresswell,9,West Ham,51,DEF,15
2962,4.13,Gabriel Magalhães,9,Arsenal,51,DEF,10
2963,4.13,Kyle Walker-Peters,9,Southampton,45,DEF,20
2964,4.04,Matt Doherty,9,Spurs,58,DEF,12
2965,3.95,Kieran Tierney,9,Arsenal,54,DEF,10
2966,3.87,Trent Alexander-Arnold,9,Liverpool,74,DEF,9
2967,3.79,Michael Keane,9,Everton,51,DEF,8
2968,3.79,Arthur Masuaku,9,West Ham,45,DEF,15
2969,3.76,Fabián Balbuena,9,West Ham,44,DEF,15
2970,3.74,Jan Bednarek,9,Southampton,45,DEF,20
2971,3.7,Wesley Fofana,9,Leicester,50,DEF,11
2972,3.68,Ezri Konsa Ngoyo,9,Aston Villa,47,DEF,3
2973,3.66,Nathaniel Clyne,9,Crystal Palace,45,DEF,4
2974,3.64,Christian Fuchs,9,Leicester,45,DEF,11
2975,3.61,Sergio Reguilón,9,Spurs,56,DEF,12
2976,3.59,Matthew Cash,9,Aston Villa,50,DEF,3
2977,3.56,Lucas Digne,9,Everton,61,DEF,8
2978,3.51,Harry Maguire,9,Man Utd,54,DEF,18
2979,3.49,Toby Alderweireld,9,Spurs,54,DEF,12
2980,3.43,Héctor Bellerín,9,Arsenal,51,DEF,10
2981,3.32,Angelo Ogbonna,9,West Ham,49,DEF,15
2982,3.28,Jonny Evans,9,Leicester,55,DEF,11
2983,3.16,Eric Dier,9,Spurs,49,DEF,12
2984,3.14,Tyrick Mitchell,9,Crystal Palace,42,DEF,4
2985,3.08,Jannik Vestergaard,9,Southampton,46,DEF,20
2986,3.0,Patrick van Aanholt,9,Crystal Palace,54,DEF,4
2987,2.98,Tyrone Mings,9,Aston Villa,52,DEF,3
2988,2.92,Darnell Furlong,9,West Brom,45,DEF,13
2989,2.86,Conor Townsend,9,West Brom,45,DEF,13
2990,2.85,Aaron Wan-Bissaka,9,Man Utd,54,DEF,18
2991,2.8,Oluwasemilogo Adesewo Ibidapo Ajayi,9,West Brom,48,DEF,13
2992,2.8,Adam Webster,9,Brighton,44,DEF,2
2993,2.8,Victor Lindelöf,9,Man Utd,49,DEF,18
2994,2.78,Luke Thomas,9,Leicester,43,DEF,11
2995,2.77,Dan Burn,9,Brighton,44,DEF,2
2996,2.74,Kurt Zouma,9,Chelsea,53,DEF,14
2997,2.72,Rob Holding,9,Arsenal,44,DEF,10
2998,2.69,Timothy Castagne,9,Leicester,57,DEF,11
2999,2.59,João Pedro Cavaco Cancelo,9,Man City,54,DEF,17
3000,2.57,Andrew Robertson,9,Liverpool,71,DEF,9
3001,2.54,Joël Veltman,9,Brighton,43,DEF,2
3002,2.51,Matt Targett,9,Aston Villa,45,DEF,3
3003,2.41,Yerry Mina,9,Everton,55,DEF,8
3004,2.34,Ben White,9,Brighton,45,DEF,2
3005,2.04,George Baldock,9,Sheffield Utd,53,DEF,19
3006,2.01,Jamaal Lascelles,9,Newcastle,44,DEF,5
3007,1.97,Niels Nkounkou,9,Everton,40,DEF,8
3008,1.95,Jonjoe Kenny,9,Everton,43,DEF,8
3009,1.94,Robin Koch,9,Leeds,45,DEF,1
3010,1.94,Ryan Bertrand,9,Southampton,50,DEF,20
3011,1.94,Fabian Schär,9,Newcastle,49,DEF,5
3012,1.91,Rúben Santos Gato Alves Dias,9,Man City,55,DEF,17
3013,1.9,John Egan,9,Sheffield Utd,49,DEF,19
3014,1.87,Tariq Lamptey,9,Brighton,47,DEF,2
3015,1.79,Chris Basham,9,Sheffield Utd,48,DEF,19
3016,1.76,Jamal Lewis,9,Newcastle,43,DEF,5
3017,1.75,Enda Stevens,9,Sheffield Utd,53,DEF,19
3018,1.73,Kyle Walker,9,Man City,61,DEF,17
3019,1.73,Luke Shaw,9,Man Utd,49,DEF,18
3020,1.71,Antonee Robinson,9,Fulham,44,DEF,7
3021,1.69,Conor Coady,9,Wolves,50,DEF,16
3022,1.68,Federico Fernández,9,Newcastle,49,DEF,5
3023,1.67,Charlie Taylor,9,Burnley,45,DEF,6
3024,1.65,Joseph Gomez,9,Liverpool,54,DEF,9
3025,1.62,Willy Boly,9,Wolves,55,DEF,16
3026,1.6,Joel Ward,9,Crystal Palace,44,DEF,4
3027,1.56,Gary Cahill,9,Crystal Palace,45,DEF,4
3028,1.55,Nélson Cabral Semedo,9,Wolves,55,DEF,16
3029,1.55,Aymeric Laporte,9,Man City,60,DEF,17
3030,1.54,Ezgjan Alioski,9,Leeds,44,DEF,1
3031,1.54,Luke Ayling,9,Leeds,45,DEF,1
3032,1.53,Rayan Ait Nouri,9,Wolves,50,DEF,16
3033,1.39,César Azpilicueta,9,Chelsea,59,DEF,14
3034,1.39,Ben Godfrey,9,Everton,50,DEF,8
3035,1.39,Max Lowe,9,Sheffield Utd,44,DEF,19
3036,1.39,Andreas Christensen,9,Chelsea,48,DEF,14
3037,1.38,Tosin Adarabioyo,9,Fulham,45,DEF,7
3038,1.37,James Tarkowski,9,Burnley,54,DEF,6
3039,1.37,Stuart Dallas,9,Leeds,45,DEF,1
3040,1.33,Branislav Ivanovic,9,West Brom,45,DEF,13
3041,1.31,David Luiz Moreira Marinho,9,Arsenal,55,DEF,10
3042,1.3,Max Kilman,9,Wolves,43,DEF,16
3043,1.3,Ola Aina,9,Fulham,45,DEF,7
3044,1.28,Joel Matip,9,Liverpool,54,DEF,9
3045,1.27,Liam Cooper,9,Leeds,44,DEF,1
3046,1.24,Serge Aurier,9,Spurs,52,DEF,12
3047,1.22,Davinson Sánchez,9,Spurs,54,DEF,12
3048,1.16,Ben Davies,9,Spurs,48,DEF,12
3049,1.15,Matthew Lowton,9,Burnley,44,DEF,6
3050,1.12,Lewis Dunk,9,Brighton,48,DEF,2
3051,1.09,Nathan Aké,9,Man City,55,DEF,17
3052,1.09,Ahmed El-Sayed Hegazy,9,West Brom,42,DEF,13
3053,1.03,Joachim Andersen,9,Fulham,45,DEF,7
3054,0.99,Pascal Struijk,9,Leeds,40,DEF,1
3055,0.98,Emil Krafth,9,Newcastle,44,DEF,5
3056,0.98,Jack Robinson,9,Sheffield Utd,44,DEF,19
3057,0.96,Ethan Ampadu,9,Sheffield Utd,44,DEF,19
3058,0.94,Kevin Long,9,Burnley,45,DEF,6
3059,0.92,Erik Pieters,9,Burnley,43,DEF,6
3060,0.91,Eric Garcia,9,Man City,48,DEF,17
3061,0.91,Romain Saïss,9,Wolves,53,DEF,16
3062,0.74,Tim Ream,9,Fulham,44,DEF,7
3063,8.03,Jack Grealish,9,Aston Villa,74,MID,3
3064,7.66,Wilfried Zaha,9,Crystal Palace,74,MID,4
3065,6.17,Heung-Min Son,9,Spurs,96,MID,12
3066,6.07,Mohamed Salah,9,Liverpool,124,MID,9
3067,5.44,Hakim Ziyech,9,Chelsea,80,MID,14
3068,5.31,James Ward-Prowse,9,Southampton,59,MID,20
3069,5.16,Ross Barkley,9,Aston Villa,60,MID,3
3070,4.87,James Rodríguez,9,Everton,79,MID,8
3071,4.85,Youri Tielemans,9,Leicester,64,MID,11
3072,4.72,Pierre-Emerick Aubameyang,9,Arsenal,117,MID,10
3073,4.64,Bruno Miguel Borges Fernandes,9,Man Utd,105,MID,18
3074,4.58,Kevin De Bruyne,9,Man City,115,MID,17
3075,4.5,Theo Walcott,9,Southampton,58,MID,20
3076,4.46,Mason Mount,9,Chelsea,68,MID,14
3077,4.45,Mahmoud Ahmed Ibrahim Hassan,9,Aston Villa,54,MID,3
3078,4.28,Andros Townsend,9,Crystal Palace,60,MID,4
3079,4.22,Harvey Barnes,9,Leicester,69,MID,11
3080,4.1,Pablo Fornals,9,West Ham,64,MID,15
3081,4.08,Marcus Rashford,9,Man Utd,96,MID,18
3082,3.98,Gylfi Sigurdsson,9,Everton,68,MID,8
3083,3.86,Jairo Riedewald,9,Crystal Palace,44,MID,4
3084,3.85,Abdoulaye Doucouré,9,Everton,53,MID,8
3085,3.82,Stuart Armstrong,9,Southampton,55,MID,20
3086,3.81,Bernard Anício Caldeira Duarte,9,Everton,58,MID,8
3087,3.7,Tomas Soucek,9,West Ham,49,MID,15
3088,3.57,Oriol Romeu Vidal,9,Southampton,45,MID,20
3089,3.57,Raheem Sterling,9,Man City,116,MID,17
3090,3.46,James Maddison,9,Leicester,70,MID,11
3091,3.45,Jarrod Bowen,9,West Ham,63,MID,15
3092,3.4,Adam Lallana,9,Brighton,62,MID,2
3093,3.4,Dennis Praet,9,Leicester,55,MID,11
3094,3.35,Sadio Mané,9,Liverpool,120,MID,9
3095,3.24,Pascal Groß,9,Brighton,58,MID,2
3096,3.23,N'Golo Kanté,9,Chelsea,49,MID,14
3097,3.22,Jack Harrison,9,Leeds,55,MID,1
3098,3.21,Willian Borges Da Silva,9,Arsenal,78,MID,10
3099,3.2,Daniel Castelo Podence,9,Wolves,55,MID,16
3100,3.19,Pedro Lomba Neto,9,Wolves,55,MID,16
3101,3.17,Diogo Jota,9,Liverpool,64,MID,9
3102,3.17,Kai Havertz,9,Chelsea,84,MID,14
3103,3.05,Jeffrey Schlupp,9,Crystal Palace,55,MID,4
3104,3.01,Bukayo Saka,9,Arsenal,53,MID,10
3105,3.0,Ferran Torres,9,Man City,69,MID,17
3106,2.94,Mateusz Klich,9,Leeds,56,MID,1
3107,2.87,John McGinn,9,Aston Villa,55,MID,3
3108,2.85,Tanguy Ndombele,9,Spurs,59,MID,12
3109,2.78,Rúben Diogo da Silva Neves,9,Wolves,53,MID,16
3110,2.76,Ademola Lookman,9,Fulham,50,MID,7
3111,2.73,Tom Cairney,9,Fulham,53,MID,7
3112,2.7,James McArthur,9,Crystal Palace,53,MID,4
3113,2.69,Filip Krovinovic,9,West Brom,50,MID,13
3114,2.69,Alex Iwobi,9,Everton,59,MID,8
3115,2.66,Conor Gallagher,9,West Brom,55,MID,13
3116,2.64,Sander Berge,9,Sheffield Utd,50,MID,19
3117,2.61,Hélder Wander Sousa de Azevedo e Costa,9,Leeds,57,MID,1
3118,2.6,Cheikhou Kouyaté,9,Crystal Palace,50,MID,4
3119,2.6,Declan Rice,9,West Ham,48,MID,15
3120,2.59,Juan Mata,9,Man Utd,59,MID,18
3121,2.57,Thomas Partey,9,Arsenal,50,MID,10
3122,2.56,Christian Pulisic,9,Chelsea,83,MID,14
3123,2.56,Allan Marques Loureiro,9,Everton,54,MID,8
3124,2.55,Marc Albrighton,9,Leicester,53,MID,11
3125,2.54,Sean Longstaff,9,Newcastle,48,MID,5
3126,2.51,Jorge Luiz Frello Filho,9,Chelsea,53,MID,14
3127,2.47,Douglas Luiz Soares de Paulo,9,Aston Villa,49,MID,3
3128,2.4,Nicolas Pépé,9,Arsenal,77,MID,10
3129,2.38,Nathan Redmond,9,Southampton,64,MID,20
3130,2.37,Riyad Mahrez,9,Man City,83,MID,17
3131,2.35,Nampalys Mendy,9,Leicester,45,MID,11
3132,2.3,Scott McTominay,9,Man Utd,49,MID,18
3133,2.3,Luka Milivojevic,9,Crystal Palace,57,MID,4
3134,2.26,Jacob Murphy,9,Newcastle,49,MID,5
